group_id,group_name,titul,url,velikost_b
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO IKEM - záznamové zařízení pro 3 arytmologické sály - obnova","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-ikem-zaznamove-zarizeni-pro-3-arytmologicke-saly-obnova-62e4f93125c7a.pdf",240293
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Kardiologické centrum AGEL, a.s., Pardubice - mobilní RTG přístroj s C-ramenem - obnova","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-kardiologicke-centrum-agel-a-s-pardubice-mobilni-rtg-pristroj-s-c-ramenem-obnova-62e4f94801edc.pdf",238146
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Krajská zdravotní, a.s., Ústí nad Labem - angiografický RTG komplet pro kardiologii - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-krajska-zdravotni-a-s-usti-nad-labem-angiograficky-rtg-komplet-pro-kardiologii-nova-kapacita-62e4f952a6ec4.pdf",242492
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Krajská zdravotní, a.s., Ústí nad Labem - angiografický RTG komplet pro kardiologii - obnova","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-krajska-zdravotni-a-s-usti-nad-labem-angiograficky-rtg-komplet-pro-kardiologii-obnova-62e4f9604ddad.pdf",238255
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Krajská zdravotní, a.s., Ústí nad Labem - angiografický RTG systém operační sál - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-krajska-zdravotni-a-s-usti-nad-labem-angiograficky-rtg-system-operacni-sal-nova-kapacita-62e4f98548a16.pdf",239730
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Krajská zdravotní, a.s., Ústí nad Labem - CT operační sál - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-krajska-zdravotni-a-s-usti-nad-labem-ct-operacni-sal-nova-kapacita-62e4f9918dac6.pdf",243640
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Krajská zdravotní, a.s., Ústí nad Labem - MR operační sál - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-krajska-zdravotni-a-s-usti-nad-labem-mr-operacni-sal-nova-kapacita-62e4f9aaa3bb4.pdf",240561
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Masarykův onkologický ústav - ozařovač pro radioterapii řízenou obrazem MR - obnova","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-masarykuv-onkologicky-ustav-ozarovac-pro-radioterapii-rizenou-obrazem-mr-obnova-62e4f9b32e0e0.pdf",245480
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice AGEL Nový Jičín, a.s. - robotický operační systém - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-nemocnice-agel-novy-jicin-a-s-roboticky-operacni-system-nova-kapacita-62e4f9ccefb89.pdf",241585
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice České Budějovice, a.s. - analyzátor - obnova","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-nemocnice-ceske-budejovice-a-s-analyzator-obnova-62e4f9e063050.pdf",238494
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice Havířov, p.o. - robotický chirurgický systém - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-nemocnice-havirov-p-o-roboticky-chirurgicky-system-nova-kapacita-62e4f9ed7c13a.pdf",241977
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice Jablonec nad Nisou, p.o. - MR 1,5T - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-nemocnice-jablonec-nad-nisou-p-o-mr-1-5t-nova-kapacita-62e4f9f975218.pdf",244624
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice Na Homolce - mobilní intraoperační zobrazovací systém - obnova","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-nemocnice-na-homolce-mobilni-intraoperacni-zobrazovaci-system-obnova-62e4fa060e797.pdf",210274
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice Na Homolce - MR 1,5T upgrade-obnova","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-nemocnice-na-homolce-mr-1-5t-upgrade-obnova-62e4fa1329ddc.pdf",208454
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice Na Homolce - ozařovací systém ZAP X - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-nemocnice-na-homolce-ozarovaci-system-zap-x-nova-kapacita-62e4fa2390c8c.pdf",214973
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice Na Homolce - skiagraficko-skiaskopická sklopná stěna - obnova","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-nemocnice-na-homolce-skiagraficko-skiaskopicka-sklopna-stena-obnova-62e4fa2d235b3.pdf",208293
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice Pardubického kraje, a.s. - CT Ústí nad Orlicí - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-nemocnice-pardubickeho-kraje-a-s-ct-usti-nad-orlici-nova-kapacita-62e4fa3f08950.pdf",237689
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice TGM Hodonín, p.o. - CT - obnova","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-nemocnice-tgm-hodonin-p-o-ct-obnova-62e4fa495592f.pdf",238473
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Oblastní nemocnice Jičín, a.s. - MR 1,5T - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-oblastni-nemocnice-jicin-a-s-mr-1-5t-nova-kapacita-62e4fa5d38f8a.pdf",239030
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Oblastní nemocnice Náchod, a.s. - CT Rychnov nad Kněžnou - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-oblastni-nemocnice-nachod-a-s-ct-rychnov-nad-kneznou-nova-kapacita-62e4fa66d463f.pdf",243883
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Ústřední vojenská nemocnice - robotický operační systém - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-22-6-2022-nove-kapacity-obnovy-stanovisko-ustredni-vojenska-nemocnice-roboticky-operacni-system-nova-kapacita-62e4fa6f988ba.pdf",243405
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Affidea Praha s.r.o. - MR 1,5T - obnova-upgrade","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-affidea-praha-s-r-o-mr-1-5t-obnova-upgrade-6266b691f29d0.pdf",396390
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Dopravní zdravotnictví a.s. - MR 1,5T - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-dopravni-zdravotnictvi-a-s-mr-1-5t-nova-kapacita-6266b69ee06f8.pdf",658460
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Endokrinologický ústav - chromatograf s hmotnostní detekcí - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-endokrinologicky-ustav-chromatograf-s-hmotnostni-detekci-nova-kapacita-6266b6ad0a3a1.pdf",694116
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO EUC Klinika České Budějovice, s.r.o. - CT - obnova","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-euc-klinika-ceske-budejovice-s-r-o-ct-obnova-6266b6b78a7ad.pdf",518256
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO EUC Klinika Liberec, s.r.o. - MR 1,5T - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-euc-klinika-liberec-s-r-o-mr-1-5t-nova-kapacita-6266b6c6ded06.pdf",705314
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Fakultní nemocnice Bulovka - robotický operační systém - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-fakultni-nemocnice-bulovka-roboticky-operacni-system-nova-kapacita-6266b6fc6612c.pdf",716850
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Fakultní nemocnice Olomouc - operační mikroskop - obnova","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-fakultni-nemocnice-olomouc-operacni-mikroskop-obnova-6266b7063c69d.pdf",624103
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Fakultní nemocnice u sv. Anny v Brně - endoskopický ultrasonograf - obnova","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-fakultni-nemocnice-u-sv-anny-v-brne-endoskopicky-ultrasonograf-obnova-6266b7103b74e.pdf",578610
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Fakultní nemocnice u sv. Anny v Brně - robotický operační systém - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-fakultni-nemocnice-u-sv-anny-v-brne-roboticky-operacni-system-nova-kapacita-6266b71b3e389.pdf",527006
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Fakultní Thomayerova nemocnice - lineární urychlovač - obnova","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-fakultni-thomayerova-nemocnice-linearni-urychlovac-obnova-6266b7260da09.pdf",443416
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Fakultní Thomayerova nemocnice - plánovací a verifikační systém - obnova","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-fakultni-thomayerova-nemocnice-planovaci-a-verifikacni-system-obnova-6266b7323ac6a.pdf",424693
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO FN Brno - chirurgický robotický systém - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-fn-brno-chirurgicky-roboticky-system-nova-kapacita-6266b73eb51af.pdf",695811
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Institut klinické a experimentální medicíny - angiografický přístroj - obnova","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-institut-klinicke-a-experimentalni-mediciny-angiograficky-pristroj-obnova-6266b74c950eb.pdf",623411
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Institut klinické a experimentální medicíny - systém pro robotickou laparoskopii - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-institut-klinicke-a-experimentalni-mediciny-system-pro-robotickou-laparoskopii-nova-kapacita-6266b761ede88.pdf",511402
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Kardiologie na Bulovce, s.r.o. - kardioangiografický přístroj (2 ks) - obnova","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-kardiologie-na-bulovce-s-r-o-kardioangiograficky-pristroj-2-ks-obnova-6266b78a974bb.pdf",434072
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO MEDIAG PB, s.r.o. - mamograf - obnova","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-mediag-pb-s-r-o-mamograf-obnova-6266b793bad4b.pdf",390539
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO MEDICON Services s.r.o. - CT - obnova","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-medicon-services-s-r-o-ct-obnova-6266b7a17cbb3.pdf",353231
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Městská nemocnice Ostrava, příspěvková oranizace - kardioangiografický komplet pro arytmologii - obnova","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-mestska-nemocnice-ostrava-prispevkova-oranizace-kardioangiograficky-komplet-pro-arytmologii-obnova-6266b7ab3f686.pdf",434186
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice Jindřichův Hradec, a.s. - automatický systém pro centrální podávání léků - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-nemocnice-jindrichuv-hradec-a-s-automaticky-system-pro-centralni-podavani-leku-nova-kapacita-6266b7bf04184.pdf",569402
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice Kadaň, s.r.o. - skiagraf (2ks) - obnova","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-nemocnice-kadan-s-r-o-skiagraf-2ks-obnova-6266b7cda4c4b.pdf",568845
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice Na Homolce - přístroj pro mimotělní oběh - obnova","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-nemocnice-na-homolce-pristroj-pro-mimotelni-obeh-obnova-6266b7ef12244.pdf",412098
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice Slaný - videoendoskopická sestava - obnova","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-nemocnice-slany-videoendoskopicka-sestava-obnova-6266b8538ebf5.pdf",579122
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice Tábor a.s. - skiaskopicko-skiagrafický komplet s C-ramenem - obnova","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-nemocnice-tabor-a-s-skiaskopicko-skiagraficky-komplet-s-c-ramenem-obnova-6266b867dd20d.pdf",688168
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Radioterapie Holešov, s.r.o. - lineární urychlovač - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-radioterapie-holesov-s-r-o-linearni-urychlovac-nova-kapacita-6266b87100157.pdf",647471
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Všeobecná fakultní nemocnice v Praze - terapeutický ozařovač - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-23-3-2022-nove-kapacity-obnovy-stanovisko-vseobecna-fakultni-nemocnice-v-praze-terapeuticky-ozarovac-nova-kapacita-6266b88bbb139.pdf",470198
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO AGEL Hornická poliklinika s.r.o. - MR 1,5T - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-videokonference-27-10-2021-nove-kapacity-obnovy-stanovisko-agel-hornicka-poliklinika-s-r-o-mr-1-5t-nova-kapacita-61aa292c46c96.pdf",537742
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO FN Ostrava - angiografický komplet pro kardiologii - obnova","https://ppo.mzcr.cz/upload/files/jednani-videokonference-27-10-2021-nove-kapacity-obnovy-stanovisko-fn-ostrava-angiograficky-komplet-pro-kardiologii-obnova-61aa2950324d7.pdf",388705
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO FN Plzeň - SPECT-CT - obnova","https://ppo.mzcr.cz/upload/files/jednani-videokonference-27-10-2021-nove-kapacity-obnovy-stanovisko-fn-plzen-spect-ct-obnova-61aa295e100e2.pdf",629047
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO FN u sv. Anny v Brně - robotický operační systém - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-videokonference-27-10-2021-nove-kapacity-obnovy-stanovisko-fn-u-sv-anny-v-brne-roboticky-operacni-system-nova-kapacita-61aa2a8806137.pdf",494858
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Institut klinické a experimentální medicíny - přístroj pro mimotělní oběh - obnova","https://ppo.mzcr.cz/upload/files/jednani-videokonference-27-10-2021-nove-kapacity-obnovy-stanovisko-institut-klinicke-a-experimentalni-mediciny-pristroj-pro-mimotelni-obeh-obnova-61aa2a912bdc9.pdf",379768
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Institut klinické a experimentální medicíny - skiaskopicko-skiagrafický RTG přístroj s C-ramenem - obnova","https://ppo.mzcr.cz/upload/files/jednani-videokonference-27-10-2021-nove-kapacity-obnovy-stanovisko-institut-klinicke-a-experimentalni-mediciny-skiaskopicko-skiagraficky-rtg-pristroj-s-c-ramenem-obnova-61aa2a9da78b4.pdf",456048
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Klinika Dr. Pírka s.r.o. - MR 1,5T - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-videokonference-27-10-2021-nove-kapacity-obnovy-stanovisko-klinika-dr-pirka-s-r-o-mr-1-5t-nova-kapacita-61aa2aa80df5a.pdf",620799
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO KZ a.s., Masarykova nemocnice Ústí nad Labem - hybridní sál - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-videokonference-27-10-2021-nove-kapacity-obnovy-stanovisko-kz-a-s-masarykova-nemocnice-usti-nad-labem-hybridni-sal-nova-kapacita-61aa2c5a8d9ed.pdf",1153755
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice Český Krumlov a.s. - MR 1,5T - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-videokonference-27-10-2021-nove-kapacity-obnovy-stanovisko-nemocnice-cesky-krumlov-a-s-mr-1-5t-nova-kapacita-61aa2c68c4e66.pdf",573261
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice Kyjov, p.o. - PET-CT - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-videokonference-27-10-2021-nove-kapacity-obnovy-stanovisko-nemocnice-kyjov-p-o-pet-ct-nova-kapacita-61aa2c76d71b4.pdf",613031
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice Kyjov, p.o. - operační mikroskop - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-videokonference-27-10-2021-nove-kapacity-obnovy-stanovisko-nemocnice-kyjov-p-o-operacni-mikroskop-nova-kapacita-61aa2c84e6443.pdf",1182312
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Nemocnice Na Homolce - digitální operační mikroskop (neurochirurgie) - obnova","https://ppo.mzcr.cz/upload/files/jednani-videokonference-27-10-2021-nove-kapacity-obnovy-stanovisko-nemocnice-na-homolce-digitalni-operacni-mikroskop-neurochirurgie-obnova-61aa2d0a4e21b.pdf",545271
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO NH Hospital a.s., Nemocnice Hořovice - systém pro robotickou chirurgii - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-videokonference-27-10-2021-nove-kapacity-obnovy-stanovisko-nh-hospital-a-s-nemocnice-horovice-system-pro-robotickou-chirurgii-nova-kapacita-61aa2d1d8680d.pdf",710715
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO NsP Karviná-Ráj, p.o. - MR 1,5T - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-videokonference-27-10-2021-nove-kapacity-obnovy-stanovisko-nsp-karvina-raj-p-o-mr-1-5t-nova-kapacita-61aa2d65c22f5.pdf",677743
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO PP Hospitals s.r.o., Nemocnice Brandýs nad Labem - CT - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-videokonference-27-10-2021-nove-kapacity-obnovy-stanovisko-pp-hospitals-s-r-o-nemocnice-brandys-nad-labem-ct-nova-kapacita-61aa2d7142d03.pdf",974405
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Ústřední vojenská nemocnice - skiagrafický RTG přístroj - obnova","https://ppo.mzcr.cz/upload/files/jednani-videokonference-27-10-2021-nove-kapacity-obnovy-stanovisko-ustredni-vojenska-nemocnice-skiagraficky-rtg-pristroj-obnova-61aa2d7f9c25a.pdf",555204
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Fakultní nemocnice Bulovka - preanalytická linka - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-videokonference-20-7-2021-nove-kapacity-obnovy-stanovisko-fakultni-nemocnice-bulovka-preanalyticka-linka-nova-kapacita-6137184f881b6.pdf",637994
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Fakultní nemocnice Královské Vinohrady - MR 1,5T - obnova","https://ppo.mzcr.cz/upload/files/jednani-videokonference-20-7-2021-nove-kapacity-obnovy-stanovisko-fakultni-nemocnice-kralovske-vinohrady-mr-1-5t-obnova-6137185a320c5.pdf",688573
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Masarykův onkologický ústav - RTG sklopná stěna s vertigrafem - obnova","https://ppo.mzcr.cz/upload/files/jednani-videokonference-20-7-2021-nove-kapacity-obnovy-stanovisko-masarykuv-onkologicky-ustav-rtg-sklopna-stena-s-vertigrafem-obnova-613718633dbbf.pdf",705745
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO Proton Therapy Center Czech s.r.o. - PET-CT - obnova","https://ppo.mzcr.cz/upload/files/jednani-videokonference-20-7-2021-nove-kapacity-obnovy-stanovisko-proton-therapy-center-czech-s-r-o-pet-ct-obnova-6137186dee1f5.pdf",665501
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO RDG centrum s.r.o., Rychnov nad Kněžnou - CT - obnova","https://ppo.mzcr.cz/upload/files/jednani-videokonference-20-7-2021-nove-kapacity-obnovy-stanovisko-rdg-centrum-s-r-o-rychnov-nad-kneznou-ct-obnova-61371880e4cce.pdf",405359
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO SAGENA s.r.o. - MR 3T - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-videokonference-20-7-2021-nove-kapacity-obnovy-stanovisko-sagena-s-r-o-mr-3t-nova-kapacita-6137188f774b7.pdf",571040
66,"Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění","STANOVISKO ÚVN - Vojenská fakultní nemocnice Praha - mobilní digitální chirurgický mikroskop - nová kapacita","https://ppo.mzcr.cz/upload/files/jednani-videokonference-20-7-2021-nove-kapacity-obnovy-stanovisko-uvn-vojenska-fakultni-nemocnice-praha-mobilni-digitalni-chirurgicky-mikroskop-nova-kapacita-6137189815805.pdf",559520
