group_id,group_name,section_unit,role,person_id,person_name,affiliation
212,"Pracovní skupina pro klinické hodnocení humánních léčivých přípravků","SL","Členové",3961,"Mgr. Jan Knytl","Odbor legislativně-právní MZD"
212,"Pracovní skupina pro klinické hodnocení humánních léčivých přípravků","SL","Členové",4035,"Mgr. David Kolář","výkonný ředitel AIFP"
212,"Pracovní skupina pro klinické hodnocení humánních léčivých přípravků","SL","Členové",1616,"Ing. Jan Michálek","ředitel Odboru přímo řízených organizací MZD"
212,"Pracovní skupina pro klinické hodnocení humánních léčivých přípravků","SL","Členové",1662,"prof. MUDr. Zuzana Moťovská, Ph.D., FESC.","zástupkyně přednosty pro vědeckou činnost (Kardiologie), 3. LF a FNKV"
212,"Pracovní skupina pro klinické hodnocení humánních léčivých přípravků","SL","Členové",4037,"MUDr. Alice Němcová","ředitelka odboru klinického hodnocení léčivých přípravků, SÚKL"
212,"Pracovní skupina pro klinické hodnocení humánních léčivých přípravků","SL","Členové",2277,"prof. RNDr. Ondřej Slabý, Ph.D.","ředitel AZV ČR"
212,"Pracovní skupina pro klinické hodnocení humánních léčivých přípravků","SL","Členové",4172,"MUDr. Petr Vaculík","místopředseda ACRO-CZ"
212,"Pracovní skupina pro klinické hodnocení humánních léčivých přípravků","SL","Členové",4124,"Ing. Magdalena Vondráčková, Ph.D.","předsedkyně LK Svazu zdravotních pojišťoven ČR"
213,"Pracovní skupina pro nastavení systémových změn v odbornosti zdravotnický záchranář","SZ/OZPO","Předseda",3064,"Mgr. Alice Strnadová, MBA",""
213,"Pracovní skupina pro nastavení systémových změn v odbornosti zdravotnický záchranář","SZ/OZPO","Místopředseda",716,"Mgr. Lenka Hladíková",""
213,"Pracovní skupina pro nastavení systémových změn v odbornosti zdravotnický záchranář","SZ/OZPO","Tajemník",4041,"Bc. Lenka Šnajdrová",""
213,"Pracovní skupina pro nastavení systémových změn v odbornosti zdravotnický záchranář","SZ/OZPO","Členové",4043,"Mgr. Bc. Petr Bureš, MBA",""
213,"Pracovní skupina pro nastavení systémových změn v odbornosti zdravotnický záchranář","SZ/OZPO","Členové",4076,"Mgr. Petr Davídek",""
213,"Pracovní skupina pro nastavení systémových změn v odbornosti zdravotnický záchranář","SZ/OZPO","Členové",602,"MUDr. Roman Gřegoř, MBA",""
213,"Pracovní skupina pro nastavení systémových změn v odbornosti zdravotnický záchranář","SZ/OZPO","Členové",858,"PhDr. Mgr. Bc. Vladimír Husárek, DiS., MBA, LL.M.",""
213,"Pracovní skupina pro nastavení systémových změn v odbornosti zdravotnický záchranář","SZ/OZPO","Členové",3904,"Mgr. Bc. Pavel Kurek, DiS.",""
213,"Pracovní skupina pro nastavení systémových změn v odbornosti zdravotnický záchranář","SZ/OZPO","Členové",4044,"PhDr. Ing. Petr Matouch",""
213,"Pracovní skupina pro nastavení systémových změn v odbornosti zdravotnický záchranář","SZ/OZPO","Členové",3304,"PhDr. David Peřan, Ph.D., FERC",""
213,"Pracovní skupina pro nastavení systémových změn v odbornosti zdravotnický záchranář","SZ/OZPO","Členové",2744,"Mgr. Zuzana Pražáková",""
213,"Pracovní skupina pro nastavení systémových změn v odbornosti zdravotnický záchranář","SZ/OZPO","Členové",2078,"Mgr. Mario Pytel",""
213,"Pracovní skupina pro nastavení systémových změn v odbornosti zdravotnický záchranář","SZ/OZPO","Členové",2207,"Mgr. Renata Sasová",""
213,"Pracovní skupina pro nastavení systémových změn v odbornosti zdravotnický záchranář","SZ/OZPO","Členové",3209,"Mgr. Lenka Smolová",""
213,"Pracovní skupina pro nastavení systémových změn v odbornosti zdravotnický záchranář","SZ/OZPO","Členové",4045,"Mgr. Markéta Vyhnanovská, MBA",""
213,"Pracovní skupina pro nastavení systémových změn v odbornosti zdravotnický záchranář","SZ/OZPO","Členové",3029,"Bc. Dagmar Žitníková",""
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Předseda",2507,"Ing. Mgr. Venuše Škampová","Ministerstvo zdravotnictví"
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Místopředseda",1071,"Mgr. Blanka Kavková","Ministerstvo zdravotnictví"
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Tajemník",4069,"Bc. Aneta Hroníková","Ministerstvo zdravotnictví"
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Členové",4072,"Mgr. Ilona Benková","Česká neurorehabilitační společnost, z. s."
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Členové",499,"Mgr. Marta Faiereislová","Ministerstvo zdravotnictví"
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Členové",4070,"prof. MUDr. Marcela Grünerová-Lippertová, Ph.D.","Česká neurorehabilitační společnost, z. s."
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Členové",666,"MUDr. Miluše Havlová","Všeobecná zdravotní pojišťovna ČR"
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Členové",3264,"prof. MUDr. Robert Jech, Ph.D.","Česká neurologická společnost ČLS JEP"
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Členové",3925,"Drahoslava Kolací","Sdružení pro rehabilitaci osob po cévních mozkových příhodách, z. s."
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Členové",1213,"MUDr. Martina Kövári, MHA","Společnost pro rehabilitační a fyzikální medicínu ČLS JEP"
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Členové",3396,"Ing. Olga Laaksonen","Ministerstvo zdravotnictví"
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Členové",3109,"MUDr. Iveta Matějovská, CSc.","Ministerstvo zdravotnictví"
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Členové",4075,"Mgr. Ondřej Němeček","Unie fyzioterapeutů ČR"
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Členové",4071,"Mgr. Jakub Pětioký, MBA","Česká neurorehabilitační společnost, z. s."
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Členové",4074,"Mgr. Anna Rejtarová","Česká asociace ergoterapeutů"
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Členové",2305,"prof. MUDr. Martin Smrčka, Ph.D., MBA","Česká neurochirurgická společnost ČLS JEP"
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Členové",3367,"JUDr. Mgr. Vladimíra Těšitelová, LL.M.","Ústav zdravotnických informací a statistiky ČR"
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Členové",4067,"Mgr. Zdeněk Třískala","Ministerstvo zdravotnictví"
218,"Pracovní skupina pro koncepci neurorehabilitační péče v ČR","SZ/OZP","Členové",4073,"MUDr. Ivana Vacková","Svaz zdravotních pojišťoven ČR"
220,"Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR","SZ/OZP","Předseda",4195,"MUDr. Patrik Zachar",""
220,"Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR","SZ/OZP","Místopředseda",4091,"plk. Mgr. Kateřina Hlaváčová, Ph.D.",""
220,"Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR","SZ/OZP","Místopředseda",3733,"Mgr. Ivana Svobodová",""
220,"Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR","SZ/OZP","Členové",4094,"Mgr. Alena Fikejzová",""
220,"Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR","SZ/OZP","Členové",4089,"MUDr. Tomáš Gottvald, MHA",""
220,"Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR","SZ/OZP","Členové",4090,"Mgr. Jan Hudáč",""
220,"Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR","SZ/OZP","Členové",4093,"JUDr. Vladimír Janoušek Pysk, LL.M.",""
220,"Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR","SZ/OZP","Členové",4086,"plk. Mgr. Bc. Radek Karlík",""
220,"Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR","SZ/OZP","Členové",1154,"Mgr. Jitka Kolmanová",""
220,"Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR","SZ/OZP","Členové",3787,"Mgr. Miroslav Kršiak",""
220,"Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR","SZ/OZP","Členové",4092,"JUDr. Jana Martinková, Ph.D., LL.M.",""
220,"Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR","SZ/OZP","Členové",4277,"pplk. Mgr. Bc. Martin Pech, DiS.",""
220,"Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR","SZ/OZP","Členové",1894,"Mgr. Jaroslav Pekara, Ph.D.",""
220,"Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR","SZ/OZP","Členové",1915,"Mgr. Tomáš Petr, Ph.D.",""
220,"Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR","SZ/OZP","Členové",4087,"plk. Mgr. Jiří Stejskal",""
220,"Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR","SZ/OZP","Členové",2488,"MUDr. Petr Šilhán, Ph.D.",""
220,"Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR","SZ/OZP","Členové",4276,"Mgr. Zlata van Beek",""
220,"Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR","SZ/OZP","Členové",4199,"Mgr. Marie Židův",""
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Předseda",2961,"prof. MUDr. Miroslav Zavoral, Ph.D.","Společnost pro gastrointestinální onkologii ČLS JEP"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Místopředseda",4112,"Mgr. Ondřej Ngo, Ph.D.","Národní screeningové centrum ÚZIS ČR"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Tajemník",3263,"PhDr. Karel Hejduk","Národní screeningové centrum ÚZIS ČR"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",4113,"prof. MUDr. Ondřej Daum, Ph.D.","Společnost českých patologů ČLS JEP"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",381,"doc. MUDr. Martin Doležel, Ph.D.","Společnost radiační onkologie, biologie a fyziky ČLS JEP"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",450,"prof. RNDr. Ladislav Dušek, Ph.D.","Ústav zdravotnických informací a statistiky ČR"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",4111,"prof. MUDr. Tomáš Hucl, Ph.D.","Společnost pro gastrointestinální onkologii ČLS JEP"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",4114,"MUDr. Alena Jeníková","Všeobecná zdravotní pojišťovna ČR"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",1030,"prof. MUDr. Zdeněk Kala, CSc.","Česká chirurgická společnost ČLS JEP"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",1071,"Mgr. Blanka Kavková","Odbor zdravotní péče MZD"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",4115,"PhDr. Miloslav Klugar, Ph.D.","Metodické centrum NIKEZ"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",4117,"MUDr. Monika Koudová, MBA","Společnost lékařské genetiky a genomiky ČLS JEP"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",1329,"MUDr. Vladimír Kučera","Svaz zdravotních pojišťoven ČR"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",3876,"prof. MUDr. Ing. Lukáš Lambert, Ph.D., MBA","Česká radiologická společnost ČLS JEP"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",4110,"doc. MUDr. Martin Loveček, Ph.D., MHA","Společnost pro gastrointestinální onkologii ČLS JEP"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",3172,"RNDr. Ondřej Májek, Ph.D.","Národní screeningové centrum ÚZIS ČR"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",3109,"MUDr. Iveta Matějovská, CSc.","Odbor regulace cen a úhrad MZD"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",2226,"doc. MUDr. Bohumil Seifert, Ph.D.","Společnost všeobecného lékařství"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",3929,"Mgr. Šárka Slavíková","Pacientská rada ministra zdravotnictví"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",2339,"doc. Ing. Drahomíra Springer, Ph.D.","Česká společnost klinické biochemie ČLS JEP"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",3486,"prof. MUDr. Marek Svoboda, Ph.D.","Česká onkologická společnost ČLS JEP"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",2517,"prof. MUDr. Jan Škrha, DrSc., MBA","Česká diabetologická společnost ČLS JEP"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",2547,"MUDr. Petr Šonka","Sdružení praktických lékařů ČR"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",3993,"doc. MUDr. Ilja Tachecí, Ph.D.","Česká gastroenterologická společnost ČLS JEP"
221,"Komise pro podporu diagnostiky a léčby rakoviny slinivky břišní","ÚZIS","Členové",4118,"prof. MUDr. Ondřej Urban, Ph.D.","Česká gastroenterologická společnost ČLS JEP"
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Předseda",3919,"Mgr. Jakub Dvořáček, MHA, LL.M.",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Místopředseda",3975,"Mgr. Daniela Rrahmaniová",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Tajemník",1411,"Mgr. Miroslava Linhartová",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Členové",4126,"as. MUDr. Radek Bartoška, Ph.D.",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Členové",3307,"MUDr. Tomáš Boráň",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Členové",4127,"Ing. Milan Buňata",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Členové",3531,"prof. MUDr. Pavel Dřevínek, Ph.D.",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Členové",610,"doc. MUDr. Marián Hajdúch, Ph.D.",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Členové",760,"prof. MUDr. Michal Holub, Ph.D.",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Členové",4121,"Ing. Daniel Holý",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Členové",4125,"pplk. PharmDr. Michal Kočí",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Členové",4035,"Mgr. David Kolář",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Členové",4128,"RNDr. Marek Moša, Ph.D.",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Členové",4120,"PharmDr. František Pavlík",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Členové",4123,"MUDr. Jana Šípková",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Členové",4122,"MUDr. Romana Švejdová",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Členové",4130,"Ing. Marie Vávrová",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Členové",4032,"PharmDr. Jakub Velík, Ph.D.",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Členové",4124,"Ing. Magdalena Vondráčková, Ph.D.",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Členové",4129,"RNDr. Juraj Vronka",""
222,"Pracovní skupina pro bakteriofágovou terapii","SZT/OLZP","Členové",3118,"Mgr. Simona Zábranská",""
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Předseda",3263,"PhDr. Karel Hejduk","Národní screeningové centrum, ÚZIS ČR"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Místopředseda",771,"prof. MUDr. Tomáš Honzík, Ph.D.","Česká pediatrická společnost ČLS JEP"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Místopředseda",3698,"Ing. Karolína Pešková","Všeobecná fakultní nemocnice Praha - Klinika pediatrie a dědičných poruch metabolismu"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",4206,"Ing. Markéta Benešová, MHA","Svaz zdravotních pojišťoven ČR"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",4205,"doc. MUDr. Markéta Bloomfield, Ph.D.","Česká společnost alergologie a klinické imunologie ČLS JEP"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",213,"Ing. René Břečťan","Česká asociace pro vzácná onemocnění"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",3697,"MUDr. Iva Burianová","Česká neonatologická společnost ČLS JEP"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",4203,"doc. MUDr. Jan David, Ph.D.","Česká pediatrická společnost ČLS JEP"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",4077,"MUDr. Zuzana Elbertová","Všeobecná zdravotní pojišťovna"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",3601,"doc. Mgr. Věra Franková, Ph.D. et Ph.D.","Společnost lékařské etiky ČLS JEP"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",4208,"prof. RNDr. David Friedecký, Ph.D.","Fakultní nemocnice Olomouc - Oddělení klinické biochemie"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",608,"MUDr. Jana Haberlová, Ph.D.","Společnost dětské neurologie ČLS JEP"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",852,"MUDr. Ilona Hülleová","Sdružení praktických lékařů pro děti a dorost"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",4204,"Ing. Petr Chrastina","Česká společnost klinické biochemie, ČLS JEP"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",4207,"PharmDr. Kateřina Chreňová","Národní centrum medicínské nomenklatury a klasifikace, ÚZIS ČR"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",4202,"doc. MUDr. Petr Jabandžiev, Ph.D.","Česká pediatrická společnost ČLS JEP"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",3726,"Bc. Michaela Kolářová, MBA","Česká asociace sester"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",1451,"prof. MUDr. Milan Macek, Jr., DrSc., MHA","FN Motol: Ústav biologie a lékařské genetiky 2. LF UK a FN Motol"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",3172,"RNDr. Ondřej Májek, Ph.D.","Národní screeningové centrum, ÚZIS ČR"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",3109,"MUDr. Iveta Matějovská, CSc.","Odbor regulace cen a úhrad MZd ČR"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",4210,"prof. RNDr. Šárka Pospíšilová, Ph.D.","Fakultní nemocnice Brno - Ústav lékařské genetiky a genomiky"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",3905,"prim. MUDr. Antonín Šípek Jr., Ph.D.","Společnost lékařské genetiky a genomiky ČLS JEP"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",2715,"Ing. Štěpánka Tyburcová","Odbor zdravotní péče MZd ČR"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",4209,"MUDr. Hana Vinohradská","Fakultní nemocnice Brno - Oddělení dětské hematologie a biochemie"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",2872,"doc. MUDr. Felix Votava, Ph.D.","FN Královské Vinohrady: Oddělení dětí a dorostu – Laboratoř Novorozeneckého screeningu"
224,"Komise pro novorozenecký laboratorní screening","ÚZIS","Členové",2996,"MUDr. Zdeněk Zíma","Odborná společnost praktických dětských lékařů ČLS JEP"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Předseda",2954,"Mgr. Jan Zapletal","vrchní ředitel pro ekonomiku a zdravotní pojištění MZD"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Místopředseda",2507,"Ing. Mgr. Venuše Škampová","pověřená vrchní ředitelka pro zdravotní péči MZD"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Tajemník",4155,"Ing. Stanislava Polanecká","odbor evropských fondů a investičního rozvoje MZD"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Členové",28,"Bc. Anna Arellanesová","zástupkyně pacientů nominovaný Pacientskou radou ministra zdravotnictví"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Členové",45,"Mgr. Martin Balada, LL.M.","zástupce Svazu zdravotních pojišťoven ČR"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Členové",3791,"PhDr. Mgr. Jan Bodnár, LL.M.","zástupce Všeobecné zdravotní pojišťovny ČR"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Členové",3308,"Mgr. Bc. Kateřina Grygarová","ředitelka odboru evropských fondů a investičního rozvoje MZD"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Členové",4151,"Libor Helis","zástupce Svazu měst a obcí ČR"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Členové",4150,"Mgr. Gabriela Hůlková","zástupkyně Svazu měst a obcí ČR"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Členové",956,"prof. MUDr. Pavel Jansa, Ph.D.","zástupce České biskupské konference"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Členové",4149,"Mgr. Michaela Klapková","zástupkyně Všeobecné zdravotní pojišťovny ČR"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Členové",1453,"MUDr. Barbora Macková, MHA","hlavní hygienička ČR a ředitelka Státního zdravotního ústavu"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Členové",1616,"Ing. Jan Michálek","ředitel odboru přímo řízených organizací MZD"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Členové",4152,"Mgr. Zdeněk Semorád","zástupce Asociace krajů ČR"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Členové",4148,"Eva Schönherrová","zástupce České biskupské konference"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Členové",3749,"RNDr. Jitka Soukupová","zástupkyně Ústavu zdravotnických informací a statistiky ČR"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Členové",2692,"Mgr. Tomáš Troch","ředitel odboru regulace cen a úhrad MZD"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Hosté",5,"MUDr. Jan Adámek","Ministerstvo pro místní rozvoj"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Hosté",3175,"Mgr. Kateřina Dimitrovová","zástupkyně odboru evropských fondů a investičního rozvoje MZD"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Hosté",3820,"Mgr. Matyáš Fošum, Ph.D.","ředitel odboru ochrany veřejného zdraví MZD"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Hosté",4154,"Ing. Pavla Jurášková","Ministerstvo pro místní rozvoj"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Hosté",1071,"Mgr. Blanka Kavková","zástupkyně odboru zdravotní péče MZD"
225,"Koncepční pracovní skupina pro přípravu budoucího programového období kohezní politiky EU 2028+","SE/EFI","Hosté",4108,"Ing. Michaela Matoušková, MPA, MHA","náměstkyně ministra"
226,"Poradní sbor pro lékovou politiku","SZT/OLZP","Předseda",4196,"Ing. Mgr. Markéta Foldyna Hellová, MHA",""
226,"Poradní sbor pro lékovou politiku","SZT/OLZP","Místopředseda",4076,"Mgr. Petr Davídek",""
226,"Poradní sbor pro lékovou politiku","SZT/OLZP","Členové",3307,"MUDr. Tomáš Boráň",""
226,"Poradní sbor pro lékovou politiku","SZT/OLZP","Členové",4227,"MUDr. Tomáš Doležal, Ph.D.",""
226,"Poradní sbor pro lékovou politiku","SZT/OLZP","Členové",3975,"Mgr. Daniela Rrahmaniová",""
226,"Poradní sbor pro lékovou politiku","SZT/OLZP","Členové",4096,"Mgr. Stanislav Verosta",""
227,"Pracovní skupina pro reformu veřejného zdraví v ČR","HH/OVZ","Předseda",1458,"doc. MUDr. Rastislav Maďar, Ph.D., MBA, FRCPS",""
227,"Pracovní skupina pro reformu veřejného zdraví v ČR","HH/OVZ","Místopředseda",1453,"MUDr. Barbora Macková, MHA",""
227,"Pracovní skupina pro reformu veřejného zdraví v ČR","HH/OVZ","Tajemník",3820,"Mgr. Matyáš Fošum, Ph.D.",""
227,"Pracovní skupina pro reformu veřejného zdraví v ČR","HH/OVZ","Členové",450,"prof. RNDr. Ladislav Dušek, Ph.D.",""
227,"Pracovní skupina pro reformu veřejného zdraví v ČR","HH/OVZ","Členové",3184,"Mgr. Petr Jarema",""
227,"Pracovní skupina pro reformu veřejného zdraví v ČR","HH/OVZ","Členové",3532,"Ing. Eduard Ježo",""
227,"Pracovní skupina pro reformu veřejného zdraví v ČR","HH/OVZ","Členové",1254,"Mgr. Lucie Krausová",""
227,"Pracovní skupina pro reformu veřejného zdraví v ČR","HH/OVZ","Členové",4214,"Ing. Jana Loosová, Ph.D.",""
227,"Pracovní skupina pro reformu veřejného zdraví v ČR","HH/OVZ","Členové",3909,"MUDr. Eliška Selinger, MSc.",""
227,"Pracovní skupina pro reformu veřejného zdraví v ČR","HH/OVZ","Členové",2322,"Ing. Jitka Sosnovcová",""
227,"Pracovní skupina pro reformu veřejného zdraví v ČR","HH/OVZ","Členové",3275,"JUDr. Ladislav Švec",""
227,"Pracovní skupina pro reformu veřejného zdraví v ČR","HH/OVZ","Členové",3822,"MUDr. Michael Vít, Ph.D.",""
227,"Pracovní skupina pro reformu veřejného zdraví v ČR","HH/OVZ","Členové",4215,"Mgr. Tomáš Vodný",""
